number of parameters: 81.81M
iter 0: loss 8.753521919250488, loss_a 8.748482704162598, loss_b 8.766866683959961, lr 1.188118811881188e-05
iter 9370: loss 0.7801982164382935, loss_a 0.5325192809104919, loss_b 1.3775776624679565, lr 0.00056870611462119
iter 9380: loss 0.8580330610275269, loss_a 0.5944889783859253, loss_b 1.5579845905303955, lr 0.0005686399079633198
iter 9390: loss 0.8809908628463745, loss_a 0.6066198348999023, loss_b 1.473684310913086, lr 0.0005685736356623373
iter 9400: loss 0.8713322877883911, loss_a 0.5883418917655945, loss_b 1.6564172506332397, lr 0.0005685072977364721
iter 9410: loss 0.8445329666137695, loss_a 0.5953274965286255, loss_b 1.4718801975250244, lr 0.0005684408942039721
iter 9420: loss 0.833307683467865, loss_a 0.570508599281311, loss_b 1.6003338098526, lr 0.0005683744250831028
iter 9430: loss 0.7752044796943665, loss_a 0.5480193495750427, loss_b 1.2949241399765015, lr 0.0005683078903921482
iter 9440: loss 0.8344681859016418, loss_a 0.5985797047615051, loss_b 1.4543806314468384, lr 0.0005682412901494101
iter 9450: loss 0.8576674461364746, loss_a 0.5887610912322998, loss_b 1.6003007888793945, lr 0.000568174624373208
iter 9460: loss 0.8766398429870605, loss_a 0.604095995426178, loss_b 1.5366132259368896, lr 0.0005681078930818802
iter 9470: loss 0.8161542415618896, loss_a 0.5409297943115234, loss_b 1.5168583393096924, lr 0.0005680410962937827
iter 9480: loss 0.8218217492103577, loss_a 0.5614315867424011, loss_b 1.5144600868225098, lr 0.0005679742340272888
iter 9490: loss 0.8207873702049255, loss_a 0.5542580485343933, loss_b 1.489637017250061, lr 0.0005679073063007908
iter 9500: loss 0.692841649055481, loss_a 0.5071173906326294, loss_b 1.0925168991088867, lr 0.0005678403131326988
iter 9510: loss 0.8952407240867615, loss_a 0.6367653012275696, loss_b 1.5696570873260498, lr 0.0005677732545414405
iter 9520: loss 0.911954939365387, loss_a 0.6346480250358582, loss_b 1.7012983560562134, lr 0.0005677061305454619
iter 9530: loss 0.7896694540977478, loss_a 0.5473780035972595, loss_b 1.349176287651062, lr 0.0005676389411632268
iter 9540: loss 0.7368674874305725, loss_a 0.49863681197166443, loss_b 1.333450436592102, lr 0.0005675716864132172
iter 9550: loss 0.8311086893081665, loss_a 0.5645979046821594, loss_b 1.5206987857818604, lr 0.0005675043663139331
iter 9560: loss 0.8137519359588623, loss_a 0.6034960150718689, loss_b 1.2729805707931519, lr 0.0005674369808838921
iter 9570: loss 0.8287253379821777, loss_a 0.5502981543540955, loss_b 1.619249939918518, lr 0.0005673695301416302
iter 9580: loss 0.8437387943267822, loss_a 0.609645664691925, loss_b 1.4130353927612305, lr 0.0005673020141057014
iter 9590: loss 0.9194827079772949, loss_a 0.6288004517555237, loss_b 1.7710329294204712, lr 0.000567234432794677
iter 9600: loss 0.8162095546722412, loss_a 0.5389838218688965, loss_b 1.5310264825820923, lr 0.000567166786227147
iter 9610: loss 0.7382631897926331, loss_a 0.5258817076683044, loss_b 1.238999605178833, lr 0.0005670990744217191
iter 9620: loss 0.8565076589584351, loss_a 0.6051907539367676, loss_b 1.4621264934539795, lr 0.0005670312973970188
iter 9630: loss 0.8822211623191833, loss_a 0.5936943292617798, loss_b 1.7165502309799194, lr 0.0005669634551716896
iter 9640: loss 0.7844010591506958, loss_a 0.5764389038085938, loss_b 1.2434812784194946, lr 0.0005668955477643931
iter 9650: loss 0.833217978477478, loss_a 0.5720023512840271, loss_b 1.4883403778076172, lr 0.0005668275751938086
iter 9660: loss 0.8833364248275757, loss_a 0.590058445930481, loss_b 1.7338496446609497, lr 0.0005667595374786337
iter 9670: loss 0.8206168413162231, loss_a 0.5388476252555847, loss_b 1.5445129871368408, lr 0.0005666914346375833
iter 9680: loss 0.81646329164505, loss_a 0.5566122531890869, loss_b 1.4320800304412842, lr 0.0005666232666893908
iter 9690: loss 0.7844328880310059, loss_a 0.5346644520759583, loss_b 1.310511589050293, lr 0.0005665550336528072
iter 9700: loss 0.7419240474700928, loss_a 0.516939103603363, loss_b 1.2389357089996338, lr 0.0005664867355466015
iter 9710: loss 0.8438878655433655, loss_a 0.6427668929100037, loss_b 1.291996717453003, lr 0.0005664183723895607
iter 9720: loss 0.8408633470535278, loss_a 0.6025034189224243, loss_b 1.353015422821045, lr 0.0005663499442004892
iter 9730: loss 0.8765940070152283, loss_a 0.6061579585075378, loss_b 1.645769476890564, lr 0.0005662814509982101
iter 9740: loss 0.87809157371521, loss_a 0.6139978766441345, loss_b 1.6253129243850708, lr 0.0005662128928015639
iter 9750: loss 0.9069624543190002, loss_a 0.628941535949707, loss_b 1.6797130107879639, lr 0.0005661442696294087
iter 9760: loss 0.8040294647216797, loss_a 0.5820233225822449, loss_b 1.3299102783203125, lr 0.0005660755815006211
iter 9770: loss 0.8361694812774658, loss_a 0.5767090320587158, loss_b 1.5043686628341675, lr 0.0005660068284340952
iter 9780: loss 0.8456296920776367, loss_a 0.5831525921821594, loss_b 1.5557692050933838, lr 0.000565938010448743
iter 9790: loss 0.8689672946929932, loss_a 0.6135436296463013, loss_b 1.5098512172698975, lr 0.0005658691275634944
iter 9800: loss 0.8244248032569885, loss_a 0.5754250884056091, loss_b 1.470567226409912, lr 0.0005658001797972972
iter 9810: loss 0.8672301769256592, loss_a 0.6242033243179321, loss_b 1.479482650756836, lr 0.0005657311671691167
iter 9820: loss 0.8662053942680359, loss_a 0.6153776049613953, loss_b 1.4427508115768433, lr 0.0005656620896979368
iter 9830: loss 0.8257992267608643, loss_a 0.5746382474899292, loss_b 1.462453007698059, lr 0.0005655929474027584
iter 9840: loss 0.7595524787902832, loss_a 0.5300615429878235, loss_b 1.3114374876022339, lr 0.0005655237403026006
iter 9850: loss 0.861859917640686, loss_a 0.5843320488929749, loss_b 1.6497060060501099, lr 0.0005654544684165006
iter 9860: loss 0.8184831142425537, loss_a 0.5939812660217285, loss_b 1.4157503843307495, lr 0.000565385131763513
iter 9870: loss 0.8075970411300659, loss_a 0.5342366099357605, loss_b 1.5417133569717407, lr 0.0005653157303627104
iter 9880: loss 0.8183132410049438, loss_a 0.5594075918197632, loss_b 1.5283228158950806, lr 0.0005652462642331829
iter 9890: loss 0.8882306814193726, loss_a 0.6310864090919495, loss_b 1.5256723165512085, lr 0.000565176733394039
iter 9900: loss 0.8612039685249329, loss_a 0.5975608825683594, loss_b 1.4564847946166992, lr 0.0005651071378644045
iter 9910: loss 0.8391424417495728, loss_a 0.559787929058075, loss_b 1.5461982488632202, lr 0.0005650374776634234
iter 9920: loss 0.9135452508926392, loss_a 0.6336163878440857, loss_b 1.641827940940857, lr 0.0005649677528102568
iter 9930: loss 0.8940578103065491, loss_a 0.5938708782196045, loss_b 1.7985893487930298, lr 0.0005648979633240845
iter 9940: loss 0.8355962038040161, loss_a 0.561603307723999, loss_b 1.5359059572219849, lr 0.0005648281092241035
iter 9950: loss 0.8913407325744629, loss_a 0.6171970963478088, loss_b 1.6066386699676514, lr 0.0005647581905295285
iter 9960: loss 0.8166705369949341, loss_a 0.5793247222900391, loss_b 1.37979257106781, lr 0.0005646882072595923
iter 9970: loss 0.8807128667831421, loss_a 0.6192294955253601, loss_b 1.5617315769195557, lr 0.0005646181594335454
iter 9980: loss 0.83389812707901, loss_a 0.6322625279426575, loss_b 1.3008040189743042, lr 0.000564548047070656
iter 9990: loss 0.7868770360946655, loss_a 0.5444954037666321, loss_b 1.413272500038147, lr 0.0005644778701902098
iter 10000: loss 0.8846462368965149, loss_a 0.6356824040412903, loss_b 1.4347076416015625, lr 0.0005644076288115106
iter 10010: loss 0.8398422002792358, loss_a 0.6292760372161865, loss_b 1.3594943284988403, lr 0.0005643373229538799
iter 10020: loss 0.8927608132362366, loss_a 0.6474201679229736, loss_b 1.5339797735214233, lr 0.0005642669526366569
iter 10030: loss 0.8367065787315369, loss_a 0.5717220306396484, loss_b 1.4795122146606445, lr 0.0005641965178791983
iter 10040: loss 0.898328959941864, loss_a 0.5879517197608948, loss_b 1.703376293182373, lr 0.0005641260187008788
iter 10050: loss 0.7574337124824524, loss_a 0.5361405611038208, loss_b 1.2307792901992798, lr 0.0005640554551210908
iter 10060: loss 0.8866580724716187, loss_a 0.6065210103988647, loss_b 1.673288106918335, lr 0.0005639848271592443
iter 10070: loss 0.7642843723297119, loss_a 0.5240330100059509, loss_b 1.2986619472503662, lr 0.0005639141348347672
iter 10080: loss 0.8776223659515381, loss_a 0.6312388777732849, loss_b 1.5021659135818481, lr 0.0005638433781671046
iter 10090: loss 0.7777379155158997, loss_a 0.5300499796867371, loss_b 1.4225327968597412, lr 0.00056377255717572
iter 10100: loss 0.6925292015075684, loss_a 0.4965585172176361, loss_b 1.0741932392120361, lr 0.0005637016718800941
iter 10110: loss 0.9205611348152161, loss_a 0.6115867495536804, loss_b 1.8646156787872314, lr 0.0005636307222997256
iter 10120: loss 0.7850465774536133, loss_a 0.5657165050506592, loss_b 1.3138177394866943, lr 0.0005635597084541306
iter 10130: loss 0.8867849707603455, loss_a 0.6149965524673462, loss_b 1.6129753589630127, lr 0.000563488630362843
iter 10140: loss 0.887866199016571, loss_a 0.625244677066803, loss_b 1.689106822013855, lr 0.0005634174880454145
iter 10150: loss 0.8215874433517456, loss_a 0.5561559796333313, loss_b 1.4943135976791382, lr 0.0005633462815214142
iter 10160: loss 0.8495922088623047, loss_a 0.5900267958641052, loss_b 1.518365740776062, lr 0.000563275010810429
iter 10170: loss 0.8706105947494507, loss_a 0.6152926683425903, loss_b 1.4810065031051636, lr 0.0005632036759320637
iter 10180: loss 0.8405380845069885, loss_a 0.6076595187187195, loss_b 1.4369319677352905, lr 0.0005631322769059402
iter 10190: loss 0.8042372465133667, loss_a 0.5436358451843262, loss_b 1.460469365119934, lr 0.0005630608137516986
iter 10200: loss 0.7210182547569275, loss_a 0.5000669956207275, loss_b 1.1921077966690063, lr 0.0005629892864889963
iter 10210: loss 0.7949177026748657, loss_a 0.5872123837471008, loss_b 1.2196898460388184, lr 0.0005629176951375084
iter 10220: loss 0.8367384672164917, loss_a 0.538521409034729, loss_b 1.7195676565170288, lr 0.0005628460397169278
iter 10230: loss 0.8540114760398865, loss_a 0.5861368775367737, loss_b 1.4963103532791138, lr 0.0005627743202469647
iter 10240: loss 0.7781849503517151, loss_a 0.5290340185165405, loss_b 1.3578845262527466, lr 0.0005627025367473472
iter 10250: loss 0.8683633804321289, loss_a 0.5944541096687317, loss_b 1.5782815217971802, lr 0.000562630689237821
iter 10260: loss 0.8624269962310791, loss_a 0.6161080002784729, loss_b 1.4403910636901855, lr 0.0005625587777381492
iter 10270: loss 0.8406967520713806, loss_a 0.5875422358512878, loss_b 1.4983203411102295, lr 0.0005624868022681127
iter 10280: loss 0.870416522026062, loss_a 0.628462553024292, loss_b 1.4447238445281982, lr 0.0005624147628475098
iter 10290: loss 0.8850575685501099, loss_a 0.6166937947273254, loss_b 1.5262659788131714, lr 0.0005623426594961567
iter 10300: loss 0.8937816619873047, loss_a 0.6465539336204529, loss_b 1.456264853477478, lr 0.0005622704922338868
iter 10310: loss 0.8276095390319824, loss_a 0.5661686062812805, loss_b 1.5177286863327026, lr 0.0005621982610805514
iter 10320: loss 0.8217650651931763, loss_a 0.5647372603416443, loss_b 1.4981615543365479, lr 0.0005621259660560193
iter 10330: loss 0.8244714736938477, loss_a 0.5906650424003601, loss_b 1.3736357688903809, lr 0.0005620536071801767
iter 10340: loss 0.8194005489349365, loss_a 0.5633760094642639, loss_b 1.548048973083496, lr 0.0005619811844729276
iter 10350: loss 0.8253973126411438, loss_a 0.5719102025032043, loss_b 1.4474519491195679, lr 0.0005619086979541934
iter 10360: loss 0.893752932548523, loss_a 0.6081393361091614, loss_b 1.6595927476882935, lr 0.0005618361476439131
iter 10370: loss 0.8325952291488647, loss_a 0.5528914332389832, loss_b 1.6564840078353882, lr 0.0005617635335620431
iter 10380: loss 0.8813406229019165, loss_a 0.6101016998291016, loss_b 1.6257522106170654, lr 0.0005616908557285578
iter 10390: loss 0.8562408685684204, loss_a 0.6176143884658813, loss_b 1.4464582204818726, lr 0.0005616181141634485
iter 10400: loss 0.8031898736953735, loss_a 0.5239048600196838, loss_b 1.5316804647445679, lr 0.0005615453088867247
iter 10410: loss 0.9069406390190125, loss_a 0.6297854781150818, loss_b 1.6616932153701782, lr 0.0005614724399184127
iter 10420: loss 0.8691019415855408, loss_a 0.5978282690048218, loss_b 1.582878589630127, lr 0.0005613995072785569
iter 10430: loss 0.8754768371582031, loss_a 0.6210103631019592, loss_b 1.5208004713058472, lr 0.000561326510987219
iter 10440: loss 0.7697999477386475, loss_a 0.5367021560668945, loss_b 1.2752585411071777, lr 0.0005612534510644784
iter 10450: loss 0.8746609091758728, loss_a 0.5854157209396362, loss_b 1.6529968976974487, lr 0.0005611803275304314
iter 10460: loss 0.8025081157684326, loss_a 0.5373815894126892, loss_b 1.4866456985473633, lr 0.0005611071404051926
iter 10470: loss 0.7904779314994812, loss_a 0.566351056098938, loss_b 1.3904297351837158, lr 0.0005610338897088935
iter 10480: loss 0.7659481763839722, loss_a 0.5310006737709045, loss_b 1.355014443397522, lr 0.0005609605754616834
iter 10490: loss 0.8068122863769531, loss_a 0.5849713087081909, loss_b 1.2945853471755981, lr 0.000560887197683729
iter 10500: loss 0.8026617765426636, loss_a 0.5832714438438416, loss_b 1.312969446182251, lr 0.0005608137563952144
iter 10510: loss 0.7777845859527588, loss_a 0.539241373538971, loss_b 1.3958535194396973, lr 0.0005607402516163413
iter 10520: loss 0.8212100863456726, loss_a 0.5859294533729553, loss_b 1.361628770828247, lr 0.0005606666833673287
iter 10530: loss 0.7749437689781189, loss_a 0.5279291272163391, loss_b 1.3581010103225708, lr 0.0005605930516684132
iter 10540: loss 0.859458327293396, loss_a 0.5929381847381592, loss_b 1.6156965494155884, lr 0.0005605193565398489
iter 10550: loss 0.7941368818283081, loss_a 0.5356457829475403, loss_b 1.4758429527282715, lr 0.0005604455980019069
iter 10560: loss 0.8164339065551758, loss_a 0.5741017460823059, loss_b 1.4628245830535889, lr 0.0005603717760748766
iter 10570: loss 0.7699517011642456, loss_a 0.5441383719444275, loss_b 1.3468561172485352, lr 0.000560297890779064
iter 10580: loss 0.8194833993911743, loss_a 0.5697433948516846, loss_b 1.3982826471328735, lr 0.000560223942134793
iter 10590: loss 0.8127368688583374, loss_a 0.5683566331863403, loss_b 1.402073621749878, lr 0.0005601499301624046
iter 10600: loss 0.8265824317932129, loss_a 0.5551148056983948, loss_b 1.5108956098556519, lr 0.0005600758548822576
iter 10610: loss 0.8193044662475586, loss_a 0.5950198173522949, loss_b 1.3466415405273438, lr 0.000560001716314728
iter 10620: loss 0.8799105286598206, loss_a 0.5885469317436218, loss_b 1.671510100364685, lr 0.0005599275144802091
iter 10630: loss 0.8191121816635132, loss_a 0.5535025000572205, loss_b 1.4195222854614258, lr 0.0005598532493991118
iter 10640: loss 0.7801052331924438, loss_a 0.5224494338035583, loss_b 1.453100562095642, lr 0.0005597789210918645
iter 10650: loss 0.8135830163955688, loss_a 0.5469162464141846, loss_b 1.4291996955871582, lr 0.0005597045295789126
iter 10660: loss 0.7963518500328064, loss_a 0.5933932065963745, loss_b 1.2773950099945068, lr 0.0005596300748807192
iter 10670: loss 0.783365786075592, loss_a 0.5705513954162598, loss_b 1.310288429260254, lr 0.0005595555570177647
iter 10680: loss 0.7582411766052246, loss_a 0.5089751482009888, loss_b 1.3636314868927002, lr 0.0005594809760105468
iter 10690: loss 0.8777767419815063, loss_a 0.5755807757377625, loss_b 1.7607823610305786, lr 0.0005594063318795807
iter 10700: loss 0.8483809232711792, loss_a 0.5954405069351196, loss_b 1.488389253616333, lr 0.0005593316246453988
iter 10710: loss 0.8247727751731873, loss_a 0.5818467736244202, loss_b 1.4299396276474, lr 0.0005592568543285511
iter 10720: loss 0.787484884262085, loss_a 0.530758261680603, loss_b 1.499707579612732, lr 0.0005591820209496047
iter 10730: loss 0.852472186088562, loss_a 0.606716513633728, loss_b 1.4191581010818481, lr 0.0005591071245291441
iter 10740: loss 0.8290393352508545, loss_a 0.6097499132156372, loss_b 1.295340657234192, lr 0.0005590321650877714
iter 10750: loss 0.8096849918365479, loss_a 0.5594123601913452, loss_b 1.46190345287323, lr 0.0005589571426461055
iter 10760: loss 0.776755690574646, loss_a 0.5485987067222595, loss_b 1.3446215391159058, lr 0.0005588820572247834
iter 10770: loss 0.8607907891273499, loss_a 0.5880967974662781, loss_b 1.5420454740524292, lr 0.0005588069088444586
iter 10780: loss 0.9172404408454895, loss_a 0.6058754324913025, loss_b 1.9286820888519287, lr 0.0005587316975258026
iter 10790: loss 0.8471963405609131, loss_a 0.5617104172706604, loss_b 1.6302202939987183, lr 0.0005586564232895036
iter 10800: loss 0.8434844017028809, loss_a 0.5772497653961182, loss_b 1.5846372842788696, lr 0.0005585810861562676
iter 10810: loss 0.9175092577934265, loss_a 0.6590827703475952, loss_b 1.5862829685211182, lr 0.0005585056861468177
iter 10820: loss 0.8906840085983276, loss_a 0.6200506091117859, loss_b 1.6188247203826904, lr 0.0005584302232818944
iter 10830: loss 0.8526526689529419, loss_a 0.5746508240699768, loss_b 1.6101813316345215, lr 0.0005583546975822554
iter 10840: loss 0.8507262468338013, loss_a 0.5938480496406555, loss_b 1.5282821655273438, lr 0.0005582791090686754
iter 10850: loss 0.8679959774017334, loss_a 0.5968043804168701, loss_b 1.569378137588501, lr 0.000558203457761947
iter 10860: loss 0.791036069393158, loss_a 0.5589132308959961, loss_b 1.3225880861282349, lr 0.0005581277436828797
iter 10870: loss 0.7912633419036865, loss_a 0.5360695123672485, loss_b 1.3967313766479492, lr 0.0005580519668523001
iter 10880: loss 0.776854395866394, loss_a 0.5597164630889893, loss_b 1.240203857421875, lr 0.0005579761272910525
iter 10890: loss 0.8959155678749084, loss_a 0.6126559972763062, loss_b 1.6513588428497314, lr 0.0005579002250199981
iter 10900: loss 0.8282376527786255, loss_a 0.559052050113678, loss_b 1.5085325241088867, lr 0.0005578242600600156
iter 10910: loss 0.7469515800476074, loss_a 0.5551261901855469, loss_b 1.182257056236267, lr 0.0005577482324320007
