number of parameters: 81.81M
iter 0: loss 8.815082550048828, loss_a 8.819798469543457, loss_b 8.804180145263672, lr 1.188118811881188e-05
iter 7820: loss 0.8729454278945923, loss_a 0.6051559448242188, loss_b 1.5764782428741455, lr 0.0005997793196188464
iter 7830: loss 0.8402186632156372, loss_a 0.5452815890312195, loss_b 1.652452826499939, lr 0.0005997787476900124
iter 7840: loss 0.8256438970565796, loss_a 0.5724002122879028, loss_b 1.4331291913986206, lr 0.0005997781750213181
iter 7850: loss 0.7852924466133118, loss_a 0.5255956649780273, loss_b 1.4198520183563232, lr 0.0005997776016127649
iter 7860: loss 0.7769861221313477, loss_a 0.5311992168426514, loss_b 1.3828376531600952, lr 0.0005997770274643546
iter 7870: loss 0.8528496026992798, loss_a 0.5621199607849121, loss_b 1.6471574306488037, lr 0.0005997764525760886
iter 7880: loss 0.8116154670715332, loss_a 0.5624955296516418, loss_b 1.4623149633407593, lr 0.0005997758769479687
iter 7890: loss 0.7989884614944458, loss_a 0.5700358152389526, loss_b 1.3563601970672607, lr 0.0005997753005799961
iter 7900: loss 0.8629804849624634, loss_a 0.57142573595047, loss_b 1.686987042427063, lr 0.0005997747234721727
iter 7910: loss 0.8622658848762512, loss_a 0.6039990186691284, loss_b 1.5308294296264648, lr 0.0005997741456245
iter 7920: loss 0.7785574197769165, loss_a 0.531261682510376, loss_b 1.3926825523376465, lr 0.0005997735670369795
iter 7930: loss 0.8880599737167358, loss_a 0.6210721135139465, loss_b 1.5089904069900513, lr 0.0005997729877096129
iter 7940: loss 0.8329888582229614, loss_a 0.5868905186653137, loss_b 1.4418683052062988, lr 0.0005997724076424018
iter 7950: loss 0.8036314249038696, loss_a 0.5377992391586304, loss_b 1.5392696857452393, lr 0.0005997718268353476
iter 7960: loss 0.8602415919303894, loss_a 0.5863577127456665, loss_b 1.6121467351913452, lr 0.000599771245288452
iter 7970: loss 0.7903826236724854, loss_a 0.5326318740844727, loss_b 1.4419748783111572, lr 0.0005997706630017168
iter 7980: loss 0.8719289302825928, loss_a 0.6065916419029236, loss_b 1.4434127807617188, lr 0.0005997700799751433
iter 7990: loss 0.869408130645752, loss_a 0.5790301561355591, loss_b 1.694648027420044, lr 0.0005997694962087333
iter 8000: loss 0.8353530764579773, loss_a 0.5924462080001831, loss_b 1.4384891986846924, lr 0.0005997689117024882
iter 8010: loss 0.8452389240264893, loss_a 0.5849713683128357, loss_b 1.5221635103225708, lr 0.0005997683264564098
iter 8020: loss 0.8018524050712585, loss_a 0.5432518720626831, loss_b 1.4443390369415283, lr 0.0005997677404704997
iter 8030: loss 0.8557128310203552, loss_a 0.5974171161651611, loss_b 1.5544313192367554, lr 0.0005997671537447593
iter 8040: loss 0.8156624436378479, loss_a 0.5368064641952515, loss_b 1.5770561695098877, lr 0.0005997665662791904
iter 8050: loss 0.8474006652832031, loss_a 0.5731565952301025, loss_b 1.5722038745880127, lr 0.0005997659780737945
iter 8060: loss 0.8502442836761475, loss_a 0.591558575630188, loss_b 1.5011640787124634, lr 0.0005997653891285735
iter 8070: loss 0.8649265170097351, loss_a 0.5978338718414307, loss_b 1.517364501953125, lr 0.0005997647994435284
iter 8080: loss 0.8639451265335083, loss_a 0.5975840091705322, loss_b 1.5350836515426636, lr 0.0005997642090186616
iter 8090: loss 0.7980919480323792, loss_a 0.5366641283035278, loss_b 1.4631692171096802, lr 0.0005997636178539739
iter 8100: loss 0.8631231188774109, loss_a 0.6204431056976318, loss_b 1.4838672876358032, lr 0.0005997630259494676
iter 8110: loss 0.8052853345870972, loss_a 0.5279256105422974, loss_b 1.5650732517242432, lr 0.000599762433305144
iter 8120: loss 0.7944293022155762, loss_a 0.5448636412620544, loss_b 1.4731005430221558, lr 0.0005997618399210048
iter 8130: loss 0.8623629808425903, loss_a 0.583444356918335, loss_b 1.5860339403152466, lr 0.0005997612457970517
iter 8140: loss 0.810571551322937, loss_a 0.5465242862701416, loss_b 1.4566220045089722, lr 0.0005997606509332861
iter 8150: loss 0.826356053352356, loss_a 0.5649489760398865, loss_b 1.481762170791626, lr 0.0005997600553297099
iter 8160: loss 0.7667771577835083, loss_a 0.5164546370506287, loss_b 1.4147758483886719, lr 0.0005997594589863245
iter 8170: loss 0.8043914437294006, loss_a 0.5602753162384033, loss_b 1.3699103593826294, lr 0.0005997588619031317
iter 8180: loss 0.8267650604248047, loss_a 0.5665498375892639, loss_b 1.4752925634384155, lr 0.000599758264080133
iter 8190: loss 0.8502405881881714, loss_a 0.5807561874389648, loss_b 1.4948828220367432, lr 0.0005997576655173303
iter 8200: loss 0.8197685480117798, loss_a 0.5756857395172119, loss_b 1.4549847841262817, lr 0.0005997570662147249
iter 8210: loss 0.7994636297225952, loss_a 0.5498707890510559, loss_b 1.3610845804214478, lr 0.0005997564661723187
iter 8220: loss 0.8534176349639893, loss_a 0.5988427996635437, loss_b 1.479255199432373, lr 0.0005997558653901133
iter 8230: loss 0.8859319686889648, loss_a 0.5974332690238953, loss_b 1.7597997188568115, lr 0.0005997552638681101
iter 8240: loss 0.8119829893112183, loss_a 0.5490729212760925, loss_b 1.4980746507644653, lr 0.0005997546616063112
iter 8250: loss 0.8285962343215942, loss_a 0.5563474297523499, loss_b 1.5627833604812622, lr 0.0005997540586047178
iter 8260: loss 0.8893512487411499, loss_a 0.6036736965179443, loss_b 1.6395355463027954, lr 0.0005997534548633317
iter 8270: loss 0.8607821464538574, loss_a 0.5915107727050781, loss_b 1.5472608804702759, lr 0.0005997528503821548
iter 8280: loss 0.7899097204208374, loss_a 0.5335884094238281, loss_b 1.4312199354171753, lr 0.0005997522451611885
iter 8290: loss 0.8162082433700562, loss_a 0.5467961430549622, loss_b 1.5673850774765015, lr 0.0005997516392004346
iter 8300: loss 0.8970357179641724, loss_a 0.6185995936393738, loss_b 1.6229802370071411, lr 0.0005997510324998946
iter 8310: loss 0.7688716650009155, loss_a 0.519288182258606, loss_b 1.396982192993164, lr 0.0005997504250595704
iter 8320: loss 0.8417316675186157, loss_a 0.5753428936004639, loss_b 1.4788752794265747, lr 0.0005997498168794633
iter 8330: loss 0.8093809485435486, loss_a 0.5376513004302979, loss_b 1.5223933458328247, lr 0.0005997492079595753
iter 8340: loss 0.8245129585266113, loss_a 0.5879008173942566, loss_b 1.3659543991088867, lr 0.0005997485982999079
iter 8350: loss 0.8351380228996277, loss_a 0.562193751335144, loss_b 1.5615053176879883, lr 0.0005997479879004629
iter 8360: loss 0.7718016505241394, loss_a 0.5421773791313171, loss_b 1.2741870880126953, lr 0.000599747376761242
iter 8370: loss 0.8033533692359924, loss_a 0.5605711340904236, loss_b 1.4395334720611572, lr 0.0005997467648822466
iter 8380: loss 0.8422396183013916, loss_a 0.5833843350410461, loss_b 1.4536179304122925, lr 0.0005997461522634787
iter 8390: loss 0.871222972869873, loss_a 0.5928370356559753, loss_b 1.6151556968688965, lr 0.0005997455389049396
iter 8400: loss 0.8541378974914551, loss_a 0.5955146551132202, loss_b 1.4986013174057007, lr 0.0005997449248066314
iter 8410: loss 0.8359370827674866, loss_a 0.5905685424804688, loss_b 1.403699278831482, lr 0.0005997443099685555
iter 8420: loss 0.7960056066513062, loss_a 0.5530576109886169, loss_b 1.4206384420394897, lr 0.0005997436943907139
iter 8430: loss 0.7892782688140869, loss_a 0.5423169732093811, loss_b 1.354564905166626, lr 0.000599743078073108
iter 8440: loss 0.828105628490448, loss_a 0.5556317567825317, loss_b 1.4758031368255615, lr 0.0005997424610157395
iter 8450: loss 0.8305127024650574, loss_a 0.6065213680267334, loss_b 1.3611736297607422, lr 0.0005997418432186102
iter 8460: loss 0.8802847266197205, loss_a 0.6211877465248108, loss_b 1.5622308254241943, lr 0.0005997412246817217
iter 8470: loss 0.8556978702545166, loss_a 0.5901056528091431, loss_b 1.618212342262268, lr 0.0005997406054050758
iter 8480: loss 0.8508782386779785, loss_a 0.5714032053947449, loss_b 1.5143433809280396, lr 0.0005997399853886742
iter 8490: loss 0.8821365833282471, loss_a 0.5987259149551392, loss_b 1.6563276052474976, lr 0.0005997393646325185
iter 8500: loss 0.7949610948562622, loss_a 0.5436068177223206, loss_b 1.4186067581176758, lr 0.0005997387431366104
iter 8510: loss 0.8298026323318481, loss_a 0.586918294429779, loss_b 1.4640213251113892, lr 0.0005997381209009516
iter 8520: loss 0.8402430415153503, loss_a 0.5654888153076172, loss_b 1.546223759651184, lr 0.000599737497925544
iter 8530: loss 0.7950507402420044, loss_a 0.5609502196311951, loss_b 1.3478814363479614, lr 0.0005997368742103892
iter 8540: loss 0.8091495037078857, loss_a 0.567513644695282, loss_b 1.377946138381958, lr 0.0005997362497554888
iter 8550: loss 0.8404325246810913, loss_a 0.5669436454772949, loss_b 1.506914496421814, lr 0.0005997356245608446
iter 8560: loss 0.8512792587280273, loss_a 0.5797879695892334, loss_b 1.5589014291763306, lr 0.0005997349986264583
iter 8570: loss 0.7946383357048035, loss_a 0.5349537134170532, loss_b 1.3916281461715698, lr 0.0005997343719523318
iter 8580: loss 0.7704139351844788, loss_a 0.536762535572052, loss_b 1.3091888427734375, lr 0.0005997337445384664
iter 8590: loss 0.7950974702835083, loss_a 0.5393092632293701, loss_b 1.4407577514648438, lr 0.0005997331163848642
iter 8600: loss 0.8811994194984436, loss_a 0.6007948517799377, loss_b 1.6338839530944824, lr 0.0005997324874915268
iter 8610: loss 0.8250706195831299, loss_a 0.5608024001121521, loss_b 1.4696544408798218, lr 0.0005997318578584559
iter 8620: loss 0.7882727384567261, loss_a 0.5548854470252991, loss_b 1.361768126487732, lr 0.0005997312274856531
iter 8630: loss 0.7608616948127747, loss_a 0.514767050743103, loss_b 1.3547701835632324, lr 0.0005997305963731204
iter 8640: loss 0.7804006338119507, loss_a 0.5198227763175964, loss_b 1.4429165124893188, lr 0.0005997299645208595
iter 8650: loss 0.8748636245727539, loss_a 0.6037177443504333, loss_b 1.5819084644317627, lr 0.0005997293319288718
iter 8660: loss 0.854246973991394, loss_a 0.5718785524368286, loss_b 1.6646682024002075, lr 0.0005997286985971594
iter 8670: loss 0.8578727841377258, loss_a 0.6071926355361938, loss_b 1.4239660501480103, lr 0.0005997280645257238
iter 8680: loss 0.8443506956100464, loss_a 0.5804923176765442, loss_b 1.4444122314453125, lr 0.000599727429714567
iter 8690: loss 0.8350208401679993, loss_a 0.5740265846252441, loss_b 1.5423533916473389, lr 0.0005997267941636905
iter 8700: loss 0.8354097008705139, loss_a 0.5435660481452942, loss_b 1.6124308109283447, lr 0.0005997261578730961
iter 8710: loss 0.8306216597557068, loss_a 0.5771705508232117, loss_b 1.4917266368865967, lr 0.0005997255208427856
iter 8720: loss 0.8534178733825684, loss_a 0.5658413767814636, loss_b 1.619549036026001, lr 0.0005997248830727608
iter 8730: loss 0.7988677024841309, loss_a 0.5359919667243958, loss_b 1.4661195278167725, lr 0.0005997242445630233
iter 8740: loss 0.8794045448303223, loss_a 0.6021895408630371, loss_b 1.7023205757141113, lr 0.0005997236053135749
iter 8750: loss 0.8200708627700806, loss_a 0.5473653078079224, loss_b 1.5621297359466553, lr 0.0005997229653244174
iter 8760: loss 0.7751659750938416, loss_a 0.5262985229492188, loss_b 1.3154304027557373, lr 0.0005997223245955526
iter 8770: loss 0.8268461227416992, loss_a 0.6181572079658508, loss_b 1.2674468755722046, lr 0.000599721683126982
iter 8780: loss 0.8519565463066101, loss_a 0.5817106366157532, loss_b 1.5105355978012085, lr 0.0005997210409187077
iter 8790: loss 0.8662700057029724, loss_a 0.5598018169403076, loss_b 1.6771085262298584, lr 0.0005997203979707312
iter 8800: loss 0.8793747425079346, loss_a 0.572124719619751, loss_b 1.621964931488037, lr 0.0005997197542830545
iter 8810: loss 0.8534282445907593, loss_a 0.6187602281570435, loss_b 1.4582364559173584, lr 0.0005997191098556791
iter 8820: loss 0.8202369213104248, loss_a 0.5451561212539673, loss_b 1.5818263292312622, lr 0.000599718464688607
iter 8830: loss 0.7785740494728088, loss_a 0.539225697517395, loss_b 1.3300070762634277, lr 0.0005997178187818398
iter 8840: loss 0.8505337238311768, loss_a 0.5651038289070129, loss_b 1.663514494895935, lr 0.0005997171721353793
iter 8850: loss 0.859195351600647, loss_a 0.5888396501541138, loss_b 1.5074434280395508, lr 0.0005997165247492275
iter 8860: loss 0.7817013263702393, loss_a 0.5429860353469849, loss_b 1.2945445775985718, lr 0.0005997158766233859
iter 8870: loss 0.8100523352622986, loss_a 0.5447169542312622, loss_b 1.442910075187683, lr 0.0005997152277578562
iter 8880: loss 0.7988225817680359, loss_a 0.5336052775382996, loss_b 1.4752717018127441, lr 0.0005997145781526406
iter 8890: loss 0.7972925305366516, loss_a 0.5275372266769409, loss_b 1.5571635961532593, lr 0.0005997139278077404
iter 8900: loss 0.7894551157951355, loss_a 0.531420111656189, loss_b 1.359477162361145, lr 0.0005997132767231578
iter 8910: loss 0.8181320428848267, loss_a 0.5511182546615601, loss_b 1.4912179708480835, lr 0.0005997126248988943
iter 8920: loss 0.795954167842865, loss_a 0.5351724624633789, loss_b 1.4841225147247314, lr 0.0005997119723349519
iter 8930: loss 0.8397607803344727, loss_a 0.5687347054481506, loss_b 1.5391215085983276, lr 0.0005997113190313322
iter 8940: loss 0.7886013388633728, loss_a 0.5758082270622253, loss_b 1.2019016742706299, lr 0.000599710664988037
iter 8950: loss 0.8090081214904785, loss_a 0.5606233477592468, loss_b 1.4300893545150757, lr 0.0005997100102050683
iter 8960: loss 0.8480256795883179, loss_a 0.5705990791320801, loss_b 1.5743216276168823, lr 0.0005997093546824276
iter 8970: loss 0.7943896055221558, loss_a 0.570717990398407, loss_b 1.3166238069534302, lr 0.000599708698420117
iter 8980: loss 0.8087420463562012, loss_a 0.5087214708328247, loss_b 1.6824411153793335, lr 0.0005997080414181381
iter 8990: loss 0.8779549598693848, loss_a 0.5857418775558472, loss_b 1.6892614364624023, lr 0.0005997073836764927
iter 9000: loss 0.7615886926651001, loss_a 0.5264080166816711, loss_b 1.3339529037475586, lr 0.0005997067251951827
iter 9010: loss 0.8287746906280518, loss_a 0.5623842477798462, loss_b 1.5371562242507935, lr 0.0005997060659742099
iter 9020: loss 0.8436605930328369, loss_a 0.5850260257720947, loss_b 1.514601230621338, lr 0.0005997054060135761
iter 9030: loss 0.8413450717926025, loss_a 0.580575168132782, loss_b 1.5198856592178345, lr 0.0005997047453132829
iter 9040: loss 0.8720210790634155, loss_a 0.6069540977478027, loss_b 1.5253968238830566, lr 0.0005997040838733326
iter 9050: loss 0.8441498875617981, loss_a 0.55588698387146, loss_b 1.705011010169983, lr 0.0005997034216937264
iter 9060: loss 0.8514760732650757, loss_a 0.6009659767150879, loss_b 1.4421089887619019, lr 0.0005997027587744666
iter 9070: loss 0.7950541377067566, loss_a 0.5319825410842896, loss_b 1.476779818534851, lr 0.0005997020951155548
iter 9080: loss 0.7895742058753967, loss_a 0.5354878306388855, loss_b 1.4549691677093506, lr 0.0005997014307169929
iter 9090: loss 0.8740305304527283, loss_a 0.6209753155708313, loss_b 1.5253392457962036, lr 0.0005997007655787827
iter 9100: loss 0.8104963898658752, loss_a 0.53214430809021, loss_b 1.5238852500915527, lr 0.0005997000997009259
iter 9110: loss 0.7928304672241211, loss_a 0.5289015173912048, loss_b 1.396694302558899, lr 0.0005996994330834245
iter 9120: loss 0.8413186073303223, loss_a 0.5766090154647827, loss_b 1.5217984914779663, lr 0.0005996987657262803
iter 9130: loss 0.8201614618301392, loss_a 0.5657666325569153, loss_b 1.4463931322097778, lr 0.000599698097629495
iter 9140: loss 0.8371846079826355, loss_a 0.5772806406021118, loss_b 1.4831019639968872, lr 0.0005996974287930707
iter 9150: loss 0.8437135219573975, loss_a 0.5742167830467224, loss_b 1.5645575523376465, lr 0.0005996967592170089
iter 9160: loss 0.7832444906234741, loss_a 0.524193525314331, loss_b 1.41716468334198, lr 0.0005996960889013116
iter 9170: loss 0.8148746490478516, loss_a 0.5240272879600525, loss_b 1.6571252346038818, lr 0.0005996954178459807
iter 9180: loss 0.8824214935302734, loss_a 0.5960315465927124, loss_b 1.6174098253250122, lr 0.000599694746051018
iter 9190: loss 0.8723033666610718, loss_a 0.6037517786026001, loss_b 1.5549895763397217, lr 0.0005996940735164253
iter 9200: loss 0.7491983771324158, loss_a 0.5244778990745544, loss_b 1.2852632999420166, lr 0.0005996934002422043
iter 9210: loss 0.8242919445037842, loss_a 0.5788935422897339, loss_b 1.3990072011947632, lr 0.0005996927262283572
iter 9220: loss 0.8638527393341064, loss_a 0.5709351301193237, loss_b 1.672039270401001, lr 0.0005996920514748856
iter 9230: loss 0.8050844073295593, loss_a 0.5334370136260986, loss_b 1.501289963722229, lr 0.0005996913759817913
iter 9240: loss 0.8393473625183105, loss_a 0.5691351294517517, loss_b 1.5272905826568604, lr 0.0005996906997490764
iter 9250: loss 0.826282262802124, loss_a 0.5596259236335754, loss_b 1.534717321395874, lr 0.0005996900227767427
iter 9260: loss 0.7970775365829468, loss_a 0.5397577285766602, loss_b 1.4255495071411133, lr 0.0005996893450647918
iter 9270: loss 0.8486330509185791, loss_a 0.6040619611740112, loss_b 1.4133225679397583, lr 0.0005996886666132259
iter 9280: loss 0.7536303997039795, loss_a 0.5032262206077576, loss_b 1.3479083776474, lr 0.0005996879874220465
iter 9290: loss 0.8268159627914429, loss_a 0.568010687828064, loss_b 1.489707112312317, lr 0.0005996873074912557
iter 9300: loss 0.7673805356025696, loss_a 0.5465602874755859, loss_b 1.2443939447402954, lr 0.0005996866268208554
iter 9310: loss 0.7454400658607483, loss_a 0.4918999969959259, loss_b 1.3653229475021362, lr 0.0005996859454108473
iter 9320: loss 0.7998420000076294, loss_a 0.5425201654434204, loss_b 1.3942292928695679, lr 0.0005996852632612334
iter 9330: loss 0.8287279605865479, loss_a 0.541764497756958, loss_b 1.5608628988265991, lr 0.0005996845803720156
iter 9340: loss 0.8214111328125, loss_a 0.586645781993866, loss_b 1.4181190729141235, lr 0.0005996838967431956
iter 9350: loss 0.837498664855957, loss_a 0.564113974571228, loss_b 1.5612502098083496, lr 0.0005996832123747753
iter 9360: loss 0.8571941256523132, loss_a 0.5610334873199463, loss_b 1.713187336921692, lr 0.0005996825272667568
iter 9370: loss 0.8271637558937073, loss_a 0.5424648523330688, loss_b 1.4682375192642212, lr 0.0005996818414191416
