number of parameters: 81.81M
iter 0: loss 8.7932710647583, loss_a 8.820866584777832, loss_b 8.717525482177734, lr 1.188118811881188e-05
iter 8330: loss 0.8512858152389526, loss_a 0.6130108833312988, loss_b 1.4010398387908936, lr 0.0005997492079595753
iter 8340: loss 0.8556809425354004, loss_a 0.555789053440094, loss_b 1.584456205368042, lr 0.0005997485982999079
iter 8350: loss 0.7957701683044434, loss_a 0.5490099191665649, loss_b 1.3906713724136353, lr 0.0005997479879004629
iter 8360: loss 0.838754415512085, loss_a 0.54595547914505, loss_b 1.678443193435669, lr 0.000599747376761242
iter 8370: loss 0.7710502743721008, loss_a 0.5209333896636963, loss_b 1.4432640075683594, lr 0.0005997467648822466
iter 8380: loss 0.7807963490486145, loss_a 0.5478387475013733, loss_b 1.3183598518371582, lr 0.0005997461522634787
iter 8390: loss 0.8086385726928711, loss_a 0.5406317114830017, loss_b 1.4672036170959473, lr 0.0005997455389049396
iter 8400: loss 0.824146032333374, loss_a 0.5600153803825378, loss_b 1.5332565307617188, lr 0.0005997449248066314
iter 8410: loss 0.8130691051483154, loss_a 0.5406966805458069, loss_b 1.5223398208618164, lr 0.0005997443099685555
iter 8420: loss 0.8631533980369568, loss_a 0.5893851518630981, loss_b 1.5871427059173584, lr 0.0005997436943907139
iter 8430: loss 0.8003078699111938, loss_a 0.5506513118743896, loss_b 1.4467787742614746, lr 0.000599743078073108
iter 8440: loss 0.7953823208808899, loss_a 0.5322585105895996, loss_b 1.4662898778915405, lr 0.0005997424610157395
iter 8450: loss 0.7928654551506042, loss_a 0.5682905316352844, loss_b 1.3252203464508057, lr 0.0005997418432186102
iter 8460: loss 0.7979739904403687, loss_a 0.5395433306694031, loss_b 1.514587163925171, lr 0.0005997412246817217
iter 8470: loss 0.7759501934051514, loss_a 0.5558202266693115, loss_b 1.2635536193847656, lr 0.0005997406054050758
iter 8480: loss 0.8126031756401062, loss_a 0.5510943531990051, loss_b 1.5218795537948608, lr 0.0005997399853886742
iter 8490: loss 0.7734959125518799, loss_a 0.566559374332428, loss_b 1.2777180671691895, lr 0.0005997393646325185
iter 8500: loss 0.7923844456672668, loss_a 0.5248647928237915, loss_b 1.5475064516067505, lr 0.0005997387431366104
iter 8510: loss 0.8589099049568176, loss_a 0.5771933794021606, loss_b 1.5673561096191406, lr 0.0005997381209009516
iter 8520: loss 0.8864724040031433, loss_a 0.5868940949440002, loss_b 1.8003159761428833, lr 0.000599737497925544
iter 8530: loss 0.8420939445495605, loss_a 0.5936739444732666, loss_b 1.4848747253417969, lr 0.0005997368742103892
iter 8540: loss 0.7633513808250427, loss_a 0.5196824073791504, loss_b 1.3275896310806274, lr 0.0005997362497554888
iter 8550: loss 0.812504231929779, loss_a 0.5571659803390503, loss_b 1.463363766670227, lr 0.0005997356245608446
iter 8560: loss 0.8056069612503052, loss_a 0.5583073496818542, loss_b 1.4604017734527588, lr 0.0005997349986264583
iter 8570: loss 0.8381781578063965, loss_a 0.5859535336494446, loss_b 1.4437528848648071, lr 0.0005997343719523318
iter 8580: loss 0.798289954662323, loss_a 0.5649032592773438, loss_b 1.3999780416488647, lr 0.0005997337445384664
iter 8590: loss 0.7838104963302612, loss_a 0.5323953032493591, loss_b 1.4502172470092773, lr 0.0005997331163848642
iter 8600: loss 0.7751426696777344, loss_a 0.5288655161857605, loss_b 1.3848276138305664, lr 0.0005997324874915268
iter 8610: loss 0.7578833103179932, loss_a 0.5291038155555725, loss_b 1.2701722383499146, lr 0.0005997318578584559
iter 8620: loss 0.7945811748504639, loss_a 0.5432860255241394, loss_b 1.4987789392471313, lr 0.0005997312274856531
iter 8630: loss 0.8603069186210632, loss_a 0.5681359767913818, loss_b 1.5574774742126465, lr 0.0005997305963731204
iter 8640: loss 0.7849242687225342, loss_a 0.5196753740310669, loss_b 1.444912314414978, lr 0.0005997299645208595
iter 8650: loss 0.8160322904586792, loss_a 0.5506247282028198, loss_b 1.5153366327285767, lr 0.0005997293319288718
iter 8660: loss 0.7886358499526978, loss_a 0.5214335918426514, loss_b 1.500597596168518, lr 0.0005997286985971594
iter 8670: loss 0.8491123914718628, loss_a 0.564716100692749, loss_b 1.6656137704849243, lr 0.0005997280645257238
iter 8680: loss 0.7433153390884399, loss_a 0.493182897567749, loss_b 1.3676456212997437, lr 0.000599727429714567
iter 8690: loss 0.8096262216567993, loss_a 0.5500450134277344, loss_b 1.4557050466537476, lr 0.0005997267941636905
iter 8700: loss 0.800184965133667, loss_a 0.517277181148529, loss_b 1.529984474182129, lr 0.0005997261578730961
iter 8710: loss 0.8226509690284729, loss_a 0.565429151058197, loss_b 1.4838823080062866, lr 0.0005997255208427856
iter 8720: loss 0.7711748480796814, loss_a 0.4991915225982666, loss_b 1.4943177700042725, lr 0.0005997248830727608
iter 8730: loss 0.8239151835441589, loss_a 0.5675168633460999, loss_b 1.4942386150360107, lr 0.0005997242445630233
iter 8740: loss 0.7546361088752747, loss_a 0.523879885673523, loss_b 1.3186477422714233, lr 0.0005997236053135749
iter 8750: loss 0.8116984367370605, loss_a 0.5492237210273743, loss_b 1.5261402130126953, lr 0.0005997229653244174
iter 8760: loss 0.7762734889984131, loss_a 0.5344574451446533, loss_b 1.4275850057601929, lr 0.0005997223245955526
iter 8770: loss 0.8182309865951538, loss_a 0.5669012069702148, loss_b 1.4125292301177979, lr 0.000599721683126982
iter 8780: loss 0.8081860542297363, loss_a 0.5858725309371948, loss_b 1.3408491611480713, lr 0.0005997210409187077
iter 8790: loss 0.8417020440101624, loss_a 0.5845663547515869, loss_b 1.5022119283676147, lr 0.0005997203979707312
iter 8800: loss 0.8099958300590515, loss_a 0.5521381497383118, loss_b 1.5380752086639404, lr 0.0005997197542830545
iter 8810: loss 0.762161135673523, loss_a 0.5274338722229004, loss_b 1.303260326385498, lr 0.0005997191098556791
iter 8820: loss 0.7958939671516418, loss_a 0.5374559164047241, loss_b 1.5115180015563965, lr 0.000599718464688607
iter 8830: loss 0.7713696360588074, loss_a 0.5338765382766724, loss_b 1.3149055242538452, lr 0.0005997178187818398
iter 8840: loss 0.865467369556427, loss_a 0.5660607814788818, loss_b 1.7442706823349, lr 0.0005997171721353793
iter 8850: loss 0.8522608876228333, loss_a 0.6119860410690308, loss_b 1.4587624073028564, lr 0.0005997165247492275
iter 8860: loss 0.8702718019485474, loss_a 0.5907136797904968, loss_b 1.6746752262115479, lr 0.0005997158766233859
iter 8870: loss 0.7749621868133545, loss_a 0.5360201597213745, loss_b 1.3379923105239868, lr 0.0005997152277578562
iter 8880: loss 0.8082172274589539, loss_a 0.5604268908500671, loss_b 1.4146713018417358, lr 0.0005997145781526406
iter 8890: loss 0.7670998573303223, loss_a 0.5236266255378723, loss_b 1.3961255550384521, lr 0.0005997139278077404
iter 8900: loss 0.8431349992752075, loss_a 0.5741779208183289, loss_b 1.589053988456726, lr 0.0005997132767231578
iter 8910: loss 0.8085513114929199, loss_a 0.5455217361450195, loss_b 1.4847126007080078, lr 0.0005997126248988943
iter 8920: loss 0.7669024467468262, loss_a 0.5173965096473694, loss_b 1.3134833574295044, lr 0.0005997119723349519
iter 8930: loss 0.8545860648155212, loss_a 0.569266140460968, loss_b 1.6364232301712036, lr 0.0005997113190313322
iter 8940: loss 0.8697259426116943, loss_a 0.5943448543548584, loss_b 1.596308946609497, lr 0.000599710664988037
iter 8950: loss 0.799949049949646, loss_a 0.5482285618782043, loss_b 1.404135823249817, lr 0.0005997100102050683
iter 8960: loss 0.7936738729476929, loss_a 0.5524731874465942, loss_b 1.3786113262176514, lr 0.0005997093546824276
iter 8970: loss 0.7763782739639282, loss_a 0.5165404081344604, loss_b 1.3953067064285278, lr 0.000599708698420117
iter 8980: loss 0.8062808513641357, loss_a 0.5482519268989563, loss_b 1.433972716331482, lr 0.0005997080414181381
iter 8990: loss 0.7950949668884277, loss_a 0.5280134677886963, loss_b 1.535232663154602, lr 0.0005997073836764927
iter 9000: loss 0.8197091221809387, loss_a 0.569126546382904, loss_b 1.433815836906433, lr 0.0005997067251951827
iter 9010: loss 0.7996346354484558, loss_a 0.5450931787490845, loss_b 1.4078171253204346, lr 0.0005997060659742099
iter 9020: loss 0.7878384590148926, loss_a 0.5258581638336182, loss_b 1.4099538326263428, lr 0.0005997054060135761
iter 9030: loss 0.8145866394042969, loss_a 0.5397096276283264, loss_b 1.5565497875213623, lr 0.0005997047453132829
iter 9040: loss 0.820890486240387, loss_a 0.5554220080375671, loss_b 1.4641101360321045, lr 0.0005997040838733326
iter 9050: loss 0.791638195514679, loss_a 0.5761159658432007, loss_b 1.3015636205673218, lr 0.0005997034216937264
iter 9060: loss 0.7660175561904907, loss_a 0.5123835802078247, loss_b 1.4122405052185059, lr 0.0005997027587744666
iter 9070: loss 0.7998062372207642, loss_a 0.5608568787574768, loss_b 1.3906463384628296, lr 0.0005997020951155548
iter 9080: loss 0.8178021907806396, loss_a 0.5376514196395874, loss_b 1.6226272583007812, lr 0.0005997014307169929
iter 9090: loss 0.8225448131561279, loss_a 0.5573845505714417, loss_b 1.5160928964614868, lr 0.0005997007655787827
iter 9100: loss 0.7634903192520142, loss_a 0.5063177347183228, loss_b 1.401857614517212, lr 0.0005997000997009259
iter 9110: loss 0.7548197507858276, loss_a 0.5194070935249329, loss_b 1.311480164527893, lr 0.0005996994330834245
iter 9120: loss 0.7730391621589661, loss_a 0.5653221011161804, loss_b 1.213619351387024, lr 0.0005996987657262803
iter 9130: loss 0.7491647005081177, loss_a 0.5013906955718994, loss_b 1.3447540998458862, lr 0.000599698097629495
iter 9140: loss 0.778289794921875, loss_a 0.5396470427513123, loss_b 1.3494900465011597, lr 0.0005996974287930707
iter 9150: loss 0.7716629505157471, loss_a 0.5106890201568604, loss_b 1.5264384746551514, lr 0.0005996967592170089
iter 9160: loss 0.7836084365844727, loss_a 0.508522093296051, loss_b 1.494308352470398, lr 0.0005996960889013116
iter 9170: loss 0.7410323619842529, loss_a 0.5004991292953491, loss_b 1.3380967378616333, lr 0.0005996954178459807
iter 9180: loss 0.7737193703651428, loss_a 0.5461384057998657, loss_b 1.328161597251892, lr 0.000599694746051018
iter 9190: loss 0.778383731842041, loss_a 0.5302335023880005, loss_b 1.3553361892700195, lr 0.0005996940735164253
iter 9200: loss 0.863645076751709, loss_a 0.582514226436615, loss_b 1.6116838455200195, lr 0.0005996934002422043
iter 9210: loss 0.80768883228302, loss_a 0.5574284791946411, loss_b 1.4157633781433105, lr 0.0005996927262283572
iter 9220: loss 0.8261935710906982, loss_a 0.5595412254333496, loss_b 1.4760150909423828, lr 0.0005996920514748856
iter 9230: loss 0.7573297023773193, loss_a 0.51482093334198, loss_b 1.3242042064666748, lr 0.0005996913759817913
iter 9240: loss 0.7348181009292603, loss_a 0.4987325966358185, loss_b 1.2695623636245728, lr 0.0005996906997490764
iter 9250: loss 0.8424549698829651, loss_a 0.5957884192466736, loss_b 1.4245352745056152, lr 0.0005996900227767427
iter 9260: loss 0.749751091003418, loss_a 0.528181254863739, loss_b 1.3119032382965088, lr 0.0005996893450647918
iter 9270: loss 0.8116632699966431, loss_a 0.5454685091972351, loss_b 1.534209132194519, lr 0.0005996886666132259
iter 9280: loss 0.7811241149902344, loss_a 0.5318737030029297, loss_b 1.3838908672332764, lr 0.0005996879874220465
iter 9290: loss 0.7960509657859802, loss_a 0.5330135226249695, loss_b 1.4813257455825806, lr 0.0005996873074912557
iter 9300: loss 0.817903995513916, loss_a 0.5571514964103699, loss_b 1.5602432489395142, lr 0.0005996866268208554
iter 9310: loss 0.7971448302268982, loss_a 0.5496911406517029, loss_b 1.4751147031784058, lr 0.0005996859454108473
iter 9320: loss 0.7959082722663879, loss_a 0.555645227432251, loss_b 1.3709869384765625, lr 0.0005996852632612334
iter 9330: loss 0.7786104083061218, loss_a 0.5316958427429199, loss_b 1.3893274068832397, lr 0.0005996845803720156
iter 9340: loss 0.7554558515548706, loss_a 0.4912930428981781, loss_b 1.44829523563385, lr 0.0005996838967431956
iter 9350: loss 0.8121405243873596, loss_a 0.550656795501709, loss_b 1.4963849782943726, lr 0.0005996832123747753
iter 9360: loss 0.8345592021942139, loss_a 0.5542208552360535, loss_b 1.6102187633514404, lr 0.0005996825272667568
iter 9370: loss 0.8124938607215881, loss_a 0.5469579696655273, loss_b 1.4911881685256958, lr 0.0005996818414191416
iter 9380: loss 0.805505096912384, loss_a 0.5367776155471802, loss_b 1.4951648712158203, lr 0.0005996811548319321
iter 9390: loss 0.760600209236145, loss_a 0.5071039199829102, loss_b 1.4415806531906128, lr 0.0005996804675051298
iter 9400: loss 0.7647637128829956, loss_a 0.5343721508979797, loss_b 1.3657200336456299, lr 0.0005996797794387366
iter 9410: loss 0.7896088361740112, loss_a 0.5543404817581177, loss_b 1.389129400253296, lr 0.0005996790906327544
iter 9420: loss 0.8121211528778076, loss_a 0.5330122113227844, loss_b 1.5673755407333374, lr 0.0005996784010871854
iter 9430: loss 0.8601981401443481, loss_a 0.5734204053878784, loss_b 1.7110878229141235, lr 0.0005996777108020311
iter 9440: loss 0.772872269153595, loss_a 0.5177582502365112, loss_b 1.4736846685409546, lr 0.0005996770197772935
iter 9450: loss 0.7700550556182861, loss_a 0.5301997661590576, loss_b 1.3469491004943848, lr 0.0005996763280129746
iter 9460: loss 0.7921561598777771, loss_a 0.5638591647148132, loss_b 1.3813475370407104, lr 0.0005996756355090762
iter 9470: loss 0.8942818641662598, loss_a 0.6367859840393066, loss_b 1.5855798721313477, lr 0.0005996749422656002
iter 9480: loss 0.7479572296142578, loss_a 0.5100833177566528, loss_b 1.298297643661499, lr 0.0005996742482825486
iter 9490: loss 0.7656683921813965, loss_a 0.5070456862449646, loss_b 1.4203497171401978, lr 0.0005996735535599232
iter 9500: loss 0.7759699821472168, loss_a 0.5230733156204224, loss_b 1.4098488092422485, lr 0.0005996728580977259
iter 9510: loss 0.77726811170578, loss_a 0.5237226486206055, loss_b 1.4620757102966309, lr 0.0005996721618959586
iter 9520: loss 0.817978024482727, loss_a 0.5460272431373596, loss_b 1.5598251819610596, lr 0.0005996714649546235
iter 9530: loss 0.8153919577598572, loss_a 0.5708104372024536, loss_b 1.4592316150665283, lr 0.000599670767273722
iter 9540: loss 0.8151735663414001, loss_a 0.5559471845626831, loss_b 1.5008114576339722, lr 0.0005996700688532564
iter 9550: loss 0.849762499332428, loss_a 0.5816181302070618, loss_b 1.528853416442871, lr 0.0005996693696932284
iter 9560: loss 0.8122534155845642, loss_a 0.5303072929382324, loss_b 1.6345033645629883, lr 0.0005996686697936401
iter 9570: loss 0.7852996587753296, loss_a 0.5488879680633545, loss_b 1.3205523490905762, lr 0.0005996679691544933
iter 9580: loss 0.8454605937004089, loss_a 0.5824440717697144, loss_b 1.528183937072754, lr 0.00059966726777579
iter 9590: loss 0.7665418982505798, loss_a 0.5273494124412537, loss_b 1.3406586647033691, lr 0.000599666565657532
iter 9600: loss 0.8042218089103699, loss_a 0.5198236703872681, loss_b 1.5835331678390503, lr 0.0005996658627997214
iter 9610: loss 0.7574796676635742, loss_a 0.4928835332393646, loss_b 1.480612874031067, lr 0.0005996651592023599
iter 9620: loss 0.8135253190994263, loss_a 0.549645721912384, loss_b 1.4807112216949463, lr 0.0005996644548654497
iter 9630: loss 0.7653340697288513, loss_a 0.503604531288147, loss_b 1.4511631727218628, lr 0.0005996637497889925
iter 9640: loss 0.785295844078064, loss_a 0.5379936695098877, loss_b 1.4023776054382324, lr 0.0005996630439729904
iter 9650: loss 0.7838279008865356, loss_a 0.5349879860877991, loss_b 1.4118549823760986, lr 0.0005996623374174452
iter 9660: loss 0.759985089302063, loss_a 0.49914026260375977, loss_b 1.4197956323623657, lr 0.0005996616301223588
iter 9670: loss 0.7560520172119141, loss_a 0.5109602212905884, loss_b 1.3527135848999023, lr 0.0005996609220877334
iter 9680: loss 0.8209559917449951, loss_a 0.5640079379081726, loss_b 1.5212242603302002, lr 0.0005996602133135708
iter 9690: loss 0.8017778396606445, loss_a 0.5420383810997009, loss_b 1.4877209663391113, lr 0.0005996595037998729
iter 9700: loss 0.8100907802581787, loss_a 0.5837798714637756, loss_b 1.3453073501586914, lr 0.0005996587935466416
iter 9710: loss 0.8401222229003906, loss_a 0.5709472894668579, loss_b 1.548160195350647, lr 0.0005996580825538789
iter 9720: loss 0.8145294189453125, loss_a 0.5523001551628113, loss_b 1.483458399772644, lr 0.0005996573708215868
iter 9730: loss 0.7819045186042786, loss_a 0.5587732195854187, loss_b 1.2922031879425049, lr 0.0005996566583497672
iter 9740: loss 0.8343750238418579, loss_a 0.573318600654602, loss_b 1.580654501914978, lr 0.0005996559451384221
iter 9750: loss 0.8120267391204834, loss_a 0.5372726321220398, loss_b 1.569861650466919, lr 0.0005996552311875534
iter 9760: loss 0.7451122999191284, loss_a 0.4998342990875244, loss_b 1.3469324111938477, lr 0.0005996545164971631
iter 9770: loss 0.7948773503303528, loss_a 0.5506423115730286, loss_b 1.4179041385650635, lr 0.0005996538010672531
iter 9780: loss 0.7809305191040039, loss_a 0.5390307903289795, loss_b 1.3633414506912231, lr 0.0005996530848978255
iter 9790: loss 0.8177169561386108, loss_a 0.5589831471443176, loss_b 1.5029971599578857, lr 0.0005996523679888822
iter 9800: loss 0.7479103803634644, loss_a 0.5016503930091858, loss_b 1.3296257257461548, lr 0.0005996516503404252
iter 9810: loss 0.7736612558364868, loss_a 0.5372195839881897, loss_b 1.3467193841934204, lr 0.0005996509319524561
iter 9820: loss 0.8423149585723877, loss_a 0.5801568031311035, loss_b 1.5435298681259155, lr 0.0005996502128249773
iter 9830: loss 0.8357964158058167, loss_a 0.6016376614570618, loss_b 1.3492664098739624, lr 0.0005996494929579908
iter 9840: loss 0.8070889115333557, loss_a 0.5404219627380371, loss_b 1.5318152904510498, lr 0.0005996487723514983
iter 9850: loss 0.7803767919540405, loss_a 0.5298402905464172, loss_b 1.4062767028808594, lr 0.000599648051005502
iter 9860: loss 0.7870191931724548, loss_a 0.5284502506256104, loss_b 1.4727038145065308, lr 0.0005996473289200038
iter 9870: loss 0.7864870429039001, loss_a 0.5370782017707825, loss_b 1.3919556140899658, lr 0.0005996466060950055
iter 9880: loss 0.7535947561264038, loss_a 0.4872354567050934, loss_b 1.4497476816177368, lr 0.0005996458825305092
